customer_id,location,loyalty_score,signup_date
CUST4873,West,66,2022-01-19
CUST4874,East,19,2022-03-14
CUST4875,South,24,2021-04-02
CUST4876,Central,88,2023-04-22
CUST4877,North,11,2021-08-18
CUST4878,East,59,2020-10-01
CUST4879,South,86,2022-08-09
CUST4880,South,15,2022-10-23
CUST4881,South,10,2022-11-11
CUST4882,Central,41,2020-07-04
CUST4883,Central,27,2022-03-23
CUST4884,Central,60,2022-01-15
CUST4885,West,73,2022-10-25
CUST4886,South,52,2020-01-22
CUST4887,East,28,2021-05-04
CUST4888,Central,65,2023-06-11
CUST4889,Central,17,2020-12-05
CUST4890,South,95,2022-11-18
CUST4891,Central,44,2020-10-14
CUST4892,West,10,2022-07-02
CUST4893,West,63,2020-11-22
CUST4894,Central,93,2021-01-01
CUST4895,South,82,2023-03-05
CUST4896,South,47,2023-03-04
CUST4897,South,38,2020-10-26
CUST4898,North,70,2022-09-17
CUST4899,Central,76,2022-01-04
CUST4900,South,53,2020-03-23
CUST4901,West,78,2021-03-24
CUST4902,East,44,2022-09-25
CUST4903,East,74,2021-04-19
CUST4904,South,54,2020-05-08
CUST4905,East,20,2021-06-25
CUST4906,East,79,2022-01-26
CUST4907,North,31,2021-04-24
CUST4908,West,7,2020-03-28
CUST4909,West,58,2021-02-27
CUST4910,North,10,2022-11-26
CUST4911,North,10,2022-01-09
CUST4912,East,39,2022-03-05
CUST4913,Central,28,2022-08-19
CUST4914,East,30,2022-07-20
CUST4915,North,37,2020-04-05
CUST4916,West,67,2020-03-22
CUST4917,East,43,2021-10-25
CUST4918,Central,79,2020-07-30
CUST4919,East,85,2022-12-03
CUST4920,South,52,2023-07-21
CUST4921,East,56,2021-07-14
CUST4922,North,76,2021-06-23
CUST4923,West,68,2023-03-31
CUST4924,West,9,2023-01-19
CUST4925,North,92,2023-03-13
CUST4926,South,23,2020-12-22
CUST4927,North,63,2022-02-10
CUST4928,East,61,2022-02-14
CUST4929,North,40,2022-01-18
CUST4930,North,44,2023-04-18
CUST4931,South,86,2020-06-08
CUST4932,East,24,2022-11-24
CUST4933,Central,51,2021-05-30
CUST4934,Central,58,2022-02-09
CUST4935,West,90,2021-04-01
CUST4936,North,94,2022-11-23
CUST4937,West,33,2022-04-11
CUST4938,South,16,2021-12-23
CUST4939,Central,22,2021-12-07
CUST4940,North,57,2022-09-24
CUST4941,South,62,2022-09-14
CUST4942,South,82,2023-05-22
CUST4943,North,71,2020-01-14
CUST4944,South,90,2022-10-24
CUST4945,North,72,2020-10-11
CUST4946,North,70,2022-06-19
CUST4947,East,30,2020-12-05
CUST4948,West,23,2021-04-16
CUST4949,South,32,2020-06-06
CUST4950,South,86,2022-11-19
CUST4951,East,57,2021-07-29
CUST4952,East,9,2021-03-09
CUST4953,East,31,2020-11-03
CUST4954,Central,71,2021-01-17
CUST4955,Central,9,2020-11-18
CUST4956,Central,13,2022-01-11
CUST4957,North,58,2023-05-17
CUST4958,South,3,2020-08-30
CUST4959,West,35,2021-04-16
CUST4960,North,97,2022-04-29
CUST4961,South,21,2021-11-07
CUST4962,South,64,2020-08-20
CUST4963,East,95,2022-09-13
CUST4964,East,52,2022-09-07
CUST4965,North,34,2022-09-08
CUST4966,East,96,2021-03-07
CUST4967,South,35,2023-04-24
CUST4968,East,15,2020-11-26
CUST4969,Central,96,2022-04-21
CUST4970,East,6,2020-02-15
CUST4971,South,85,2021-05-14
CUST4972,North,97,2020-03-29
CUST4973,West,32,2020-09-18
CUST4974,East,52,2023-03-20
CUST4975,South,83,2023-04-28
CUST4976,West,97,2020-11-25
CUST4977,West,28,2020-10-02
CUST4978,Central,95,2023-07-13
CUST4979,West,85,2022-11-15
CUST4980,South,98,2020-03-21
CUST4981,South,64,2023-03-18
CUST4982,East,79,2020-10-27
CUST4983,East,78,2020-04-24
CUST4984,East,19,2020-12-06
CUST4985,West,15,2021-06-12
CUST4986,West,6,2021-01-03
CUST4987,Central,73,2022-11-24
CUST4988,East,84,2022-04-10
CUST4989,North,98,2023-05-12
CUST4990,Central,38,2023-02-28
CUST4991,North,26,2020-02-08
CUST4992,West,82,2021-08-03
CUST4993,Central,92,2020-06-24
CUST4994,Central,51,2021-03-19
CUST4995,South,73,2022-07-08
CUST4996,West,96,2023-05-27
CUST4997,West,53,2022-08-23
CUST4998,Central,56,2022-09-13
CUST4999,West,59,2020-12-15
CUST5000,Central,70,2021-03-25
